time,open,high,low,close,Exit Arrows,ParabolicSAR,EMA,Basis,Upper,Lower,EMA,VWAP,Volume,RSI,Centre line,Volume strength,Price strength,ATR
2022-10-13T18:30:00+05:30,1.12166,1.13808,1.11587,1.13298,NaN,1.095416274754048,1.1150138549355768,1.1079904999999912,1.1242425232305737,1.0917384767694087,1.1123555012170323,1.120078062751086,102104,76.55237738406112,50,51.5393306040825,68.88807752836107,0.00961188964220203
2022-10-13T22:30:00+05:30,1.13298,1.13531,1.1302,1.13338,NaN,1.097976098268805,1.1186870839484615,1.1092894999999912,1.1289423435369315,1.0896366564630509,1.1149835635649032,1.1219686185204019,44143,76.7878970265631,50,54.38818172807435,72.83798727746208,0.00929032609633045
2022-10-14T02:30:00+05:30,1.13338,1.13377,1.129,1.13076,NaN,1.1003823323726767,1.1211016671587692,1.1106919999999914,1.1321839692928775,1.0892000307071052,1.1169556181192903,1.1311766666666665,20810,71.49608508465778,50,56.537530189011456,72.16703618105993,0.008967445660878271
2022-10-14T06:30:00+05:30,1.13076,1.13671,1.13059,1.13218,NaN,1.102644192430316,1.1233173337270155,1.1120149999999913,1.135302466587965,1.0887275334120177,1.118858665854379,1.1325386407523383,45614,72.64550801643887,50,58.61998833993587,72.4062720987494,0.008764056685101261
2022-10-14T10:30:00+05:30,1.13218,1.13352,1.12546,1.1275,-1,1.104770340884497,1.1241538669816125,1.1129509999999914,1.137130861787988,1.0887711382119947,1.1199388326225816,1.1308047661529492,58223,63.196647922847845,50,59.643318310704274,67.80146001079862,0.008713766921879756
2022-10-14T14:30:00+05:30,1.1275,1.13115,1.11666,1.12616,NaN,1.1067689204314273,1.12455509358529,1.1141439999999911,1.1384581830232254,1.0898298169767568,1.120716478544759,1.1286437749971818,67558,60.65537441521936,50,60.31160944622687,64.228417213009,0.009126354998888352
2022-10-14T18:30:00+05:30,1.12616,1.12888,1.11517,1.11618,NaN,1.1086475852055417,1.122880074868232,1.1147309999999913,1.138643272081221,1.0908187279187616,1.120149418726664,1.1260785731764065,82148,45.36925417736896,50,59.509047936851886,54.79883569518898,0.009453758213253477
2022-10-14T22:30:00+05:30,1.11618,1.11862,1.11558,1.11798,NaN,1.1104135300932092,1.1219000598945856,1.1151899999999912,1.138981382475329,1.0913986175246535,1.119878241385831,1.1250906557265838,35212,48.02692321810119,50,58.89478960322435,51.412879456645086,0.008995632626592509
2022-10-17T02:30:00+05:30,1.11798,1.12524,1.11798,1.1225,NaN,1.1120735182876167,1.1220200479156686,1.1155039999999912,1.1395063027246968,1.0915016972752856,1.120205961212602,1.1219066666666666,27969,54.30657970621986,50,58.807668587857776,52.859729581432475,0.00887165886755019
2022-10-17T06:30:00+05:30,1.1225,1.12425,1.12162,1.12257,NaN,1.1136339071903596,1.1221300383325348,1.1167754999999913,1.139406939615876,1.0941440603841066,1.1205014660610269,1.122419572987997,36432,54.402566169352355,50,58.69673067903171,53.631147875392415,0.0084258260912966
2022-10-17T10:30:00+05:30,1.12257,1.13056,1.1223,1.12674,1,1.115100672758938,1.1230520306660279,1.118260999999991,1.1393616283339654,1.0971603716660168,1.1212812828033984,1.1242998211595963,54215,60.02966618614267,50,59.11385253786931,56.830407030767546,0.008413981370489695
2022-10-17T14:30:00+05:30,1.12674,1.13522,1.12562,1.13387,NaN,1.1164794323934017,1.1252156245328222,1.1199754999999914,1.140283397456059,1.0996676025439238,1.1228548724529737,1.1264353182334215,49332,67.69769510395014,50,60.123649243892075,62.26405106735884,0.008498696986883277
2022-10-17T18:30:00+05:30,1.13387,1.144,1.13344,1.13903,NaN,1.1177754664497976,1.1279784996262578,1.121744999999991,1.1422176954768688,1.1012723045231134,1.124876763396352,1.1296999482119758,60097,72.06146889761146,50,61.392153673687424,67.16275998248516,0.008645932916391607
2022-10-17T22:30:00+05:30,1.13903,1.14032,1.1344,1.13634,NaN,1.1198734291338137,1.1296507997010063,1.1233269999999913,1.1431667773194993,1.1034872226804833,1.1263096679718079,1.13063008570663,33195,66.77125358212535,50,62.039711426845756,66.96700678230525,0.00845122342236363
2022-10-18T02:30:00+05:30,1.13634,1.13696,1.13499,1.13534,NaN,1.1218035548031087,1.1307886397608051,1.1247794999999912,1.1436471521880265,1.1059118478119558,1.127438459475332,1.1357633333333332,28636,64.78229024423446,50,62.414938264797556,65.87464851326985,0.0079882788921948
2022-10-18T06:30:00+05:30,1.13534,1.14119,1.13314,1.13892,NaN,1.12357927041886,1.1324149118086442,1.126230499999991,1.1447582505134872,1.1077027494864948,1.1288736520409155,1.1368846578849965,37107,68.55477507937934,50,63.056804229687486,67.2147117963246,0.007992687542752307
2022-10-18T10:30:00+05:30,1.13892,1.14024,1.12867,1.12948,-1,1.1252129287853512,1.1318279294469153,1.1271424999999913,1.1443796515943891,1.1099053484055934,1.1289494455358011,1.134964707184133,58220,52.023468305317685,50,62.11350315993988,59.61909005082114,0.008248209861127133
