time,open,high,low,close,Exit Arrows,ParabolicSAR,EMA,Basis,Upper,Lower,EMA,VWAP,Volume,RSI,Centre line,Volume strength,Price strength,ATR
2022-10-07T14:30:00+05:30,0.98018,0.98112,0.97262,0.97503,NaN,0.9930471627578772,0.9813990498839057,0.9881700000000011,1.002273795233644,0.9740662047663582,0.9833328588366526,0.9782927539594196,31750,27.99964383699937,50,46.072436826351264,31.699595965260045,0.005056533064202724
2022-10-07T18:30:00+05:30,0.97503,0.97912,0.97417,0.97612,NaN,0.9910044464820895,0.9803432399071246,0.9876020000000011,1.0026543029464976,0.9725496970535047,0.982431251482071,0.9776326874993772,48451,31.81518121886195,50,44.020466400067164,31.757388592060998,0.005048923559616816
2022-10-07T22:30:00+05:30,0.97612,0.97694,0.97308,0.97422,NaN,0.9891660018338806,0.9791185919256996,0.986693000000001,1.002645370481961,0.9707406295180411,0.9814048450468121,0.9772971329401118,17603,28.820177632512824,50,41.82736681384723,30.28878311228691,0.0049640004482156205
2022-10-10T02:30:00+05:30,0.97422,0.97422,0.97247,0.97378,NaN,0.9875114016504926,0.9780508735405596,0.985530000000001,1.0016856454527154,0.9693743545472867,0.9804517394159606,0.9734899999999999,13198,28.130273884949773,50,39.74386032129986,29.20952849861834,0.004734428987628793
2022-10-10T06:30:00+05:30,0.97378,0.97534,0.97325,0.97398,NaN,0.9857064334524335,0.9772366988324477,0.9842895000000011,0.9999855026437764,0.9685934973562259,0.9796427719889655,0.9738509563653712,14051,28.99940180235113,50,37.940100380307825,29.104465150484735,0.004545541202798167
2022-10-10T10:30:00+05:30,0.97398,0.97436,0.96816,0.96886,NaN,0.9841180614381414,0.9755613590659582,0.982852000000001,0.9986705215489747,0.9670334784510272,0.9782949254903448,0.9722655724474842,23926,21.50842045375751,50,35.67061254919898,25.306442802121122,0.004663716831169726
2022-10-10T14:30:00+05:30,0.96886,0.97192,0.96872,0.97147,NaN,0.9818839328368016,0.9747430872527666,0.981594500000001,0.9968227244202745,0.9663662755797275,0.9774418098040517,0.9717936218582515,22152,31.635889259553792,50,34.57555390760583,28.47116603083746,0.004559165628943316
2022-10-10T18:30:00+05:30,0.97147,0.97464,0.96856,0.96919,NaN,0.9799625822396494,0.9736324698022133,0.980316500000001,0.9952002687093909,0.9654327312906111,0.9764103335785452,0.9715008940630209,30480,28.07582938608833,50,33.35029327371767,28.273497708462894,0.004667796655447363
2022-10-10T22:30:00+05:30,0.96919,0.9724,0.96852,0.97046,NaN,0.9783102207260985,0.9729979758417706,0.979280500000001,0.9938770879230299,0.9646839120769721,0.975666541881227,0.9713595645043126,16309,32.81366107360991,50,32.750425065337836,30.543579391036403,0.004611525465772551
2022-10-11T02:30:00+05:30,0.97046,0.97227,0.96988,0.97203,1,0.9768891898244447,0.9728043806734165,0.9785660000000009,0.9931132119663675,0.9640187880336344,0.9752119741460736,0.9713933333333332,12845,38.45219013392469,50,32.810906717007875,34.497884762480545,0.004452845075360226
2022-10-11T06:30:00+05:30,0.97203,0.97214,0.96704,0.96772,NaN,0.9756671032490225,0.9717875045387332,0.9775250000000009,0.9920480045099358,0.9630019954900659,0.9742754773778144,0.9698319139486468,23180,30.5372894106831,50,32.231116056088894,32.51758708658183,0.00449907042712021
2022-10-11T10:30:00+05:30,0.96772,0.9725,0.96748,0.97076,NaN,0.9742867667291789,0.9715820036309866,0.9764790000000009,0.9897312238132008,0.963226776186801,0.9738360427055875,0.9700224045028143,30600,40.289902731700664,50,32.60502626511118,36.403744909141246,0.00453627968232591
2022-10-11T14:30:00+05:30,0.97076,0.97381,0.9692,0.97198,NaN,0.96704,0.9716616029047892,0.9754730000000009,0.9867343659915657,0.9642116340084361,0.9736040373673891,0.9705323226743083,30038,43.849197959941954,50,33.34806404451876,40.1264714345416,0.00454154541930263
2022-10-11T18:30:00+05:30,0.97198,0.97748,0.96907,0.97656,NaN,0.9671754,0.9726412823238314,0.9748580000000009,0.9843289779851965,0.9653870220148053,0.9739735326964655,0.9716011354023606,37313,55.14226163839588,50,35.174175818558815,47.63436653646874,0.004817863603638159
2022-10-11T22:30:00+05:30,0.97656,0.97668,0.9694,0.97036,NaN,0.967587584,0.9721850258590651,0.9740340000000008,0.9819280646055031,0.9661399353944986,0.9735218411094073,0.9716911614055863,26479,42.21283953790344,50,35.83583349720093,44.92360303718609,0.004993730489092573
2022-10-12T02:30:00+05:30,0.97036,0.9718,0.96904,0.97034,NaN,0.96798328064,0.971816020687252,0.9735380000000008,0.9810419125792105,0.9660340874207911,0.9731241109707314,0.9703933333333333,11933,42.176950605044496,50,36.52703399380519,43.55027682111529,0.004834178311300245
2022-10-12T06:30:00+05:30,0.97034,0.9735,0.96828,0.97148,NaN,0.97748,0.9717488165498016,0.9731510000000009,0.9802291124599255,0.9660728875400763,0.97291859709939,0.9708565454899452,24020,45.1663928829844,50,37.504111745636195,44.35833485204984,0.004861737003350228
