time,open,high,low,close,Exit Arrows,ParabolicSAR,EMA,Basis,Upper,Lower,EMA,VWAP,Volume,RSI,Centre line,Volume strength,Price strength,ATR
2022-10-21T10:30:00+05:30,0.86338,0.86566,0.86284,0.86414,NaN,0.860671384072,0.8641533233893565,0.8648210000000018,0.8684654417945911,0.8611765582054126,0.8643072838957451,0.8640976135824248,21334,48.70453492749542,50,47.86220762090147,47.74001457736075,0.0029214538760430897
2022-10-21T14:30:00+05:30,0.86414,0.86425,0.86007,0.8617,-1,0.86948,0.8636626587114852,0.8647050000000019,0.8685841674355717,0.8608258325644322,0.8639813734087769,0.8633896285623249,24087,37.98584500988367,50,46.82055771759197,42.862929793622214,0.003011350027754295
2022-10-21T18:30:00+05:30,0.8617,0.87145,0.86168,0.86941,1,0.86007,0.8648121269691882,0.8649975000000019,0.8693415666424179,0.8606534333575858,0.8646599517326798,0.8654969458955395,74346,65.20611063929908,50,48.297654176005096,54.03452021646065,0.0034941107400575555
2022-10-21T22:30:00+05:30,0.86941,0.87197,0.86833,0.87088,NaN,0.86007,0.8660257015753505,0.8651335000000021,0.8700035524629692,0.860263447537035,0.8654374577660948,0.8660984700148721,20376,68.20005280377532,50,49.97075247775445,61.117286510117985,0.003504531401482014
2022-10-24T02:30:00+05:30,0.87088,0.87318,0.86833,0.87002,NaN,0.860546,0.8668245612602804,0.8652745000000021,0.8705242027527527,0.8600247972472514,0.8660102755453329,0.87051,29874,64.5446573530106,50,51.210304227265176,62.83097193156429,0.0036006363013761492
2022-10-24T06:30:00+05:30,0.87002,0.87038,0.86604,0.86826,NaN,0.86130404,0.8671116490082243,0.8653595000000018,0.8707430507793337,0.85997594922067,0.8662914911021663,0.8696093577659308,19459,57.45472421625657,50,51.81493933400379,60.14284807391043,0.0036534479941349968
2022-10-24T10:30:00+05:30,0.86826,0.86831,0.86357,0.86454,-1,0.8620165976,0.8665973192065795,0.8652505000000019,0.8706076652011923,0.8598933347988116,0.8660725547143955,0.867984965595342,31906,45.55578667239033,50,51.3534783079852,52.849317373150384,0.0037310588516967884
2022-10-24T14:30:00+05:30,0.86454,0.86578,0.86259,0.86324,NaN,0.87318,0.8659258553652636,0.8650270000000019,0.8703277550399261,0.8597262449600777,0.8657184853750961,0.8669867436461615,26019,42.12586496528016,50,50.63142641288637,47.48759116921527,0.0036924117908613057
2022-10-24T18:30:00+05:30,0.86324,0.86626,0.86206,0.86412,NaN,0.8729682,0.8655646842922109,0.8648850000000019,0.8701228029738739,0.8596471970261299,0.8655186747032091,0.8661121915448244,47724,45.264231871554756,50,50.26382063369432,46.37591152038502,0.003728668091514068
2022-10-24T22:30:00+05:30,0.86412,0.86584,0.8638,0.86522,NaN,0.8725318719999999,0.8654957474337687,0.8649180000000019,0.8701555131496947,0.859680486850309,0.865481340365308,0.8660267321495806,12339,49.14249099155906,50,50.323179748481,47.75920125597204,0.0036080489421202087
2022-10-25T02:30:00+05:30,0.86522,0.86752,0.8641,0.86721,NaN,0.8721129971199999,0.8658385979470149,0.8651025000000019,0.870389763469236,0.8598152365307677,0.8656974228196445,0.8662766666666667,10440,55.552077144009886,50,51.000849170348815,51.65563919999096,0.0035946168748259067
2022-10-25T06:30:00+05:30,0.86721,0.86776,0.86572,0.8667,NaN,0.8717108772351999,0.8660108783576119,0.8652895000000018,0.8705247286476353,0.8600542713523683,0.8658227449671889,0.8665648006247703,18584,53.60427883529989,50,51.45307360927262,52.62995901764542,0.003483572812338337
2022-10-25T10:30:00+05:30,0.8667,0.86844,0.8664,0.86716,1,0.8713248421457919,0.8662407026860895,0.865512000000002,0.8706674421723432,0.8603565578276607,0.8659899018462903,0.8668829276041247,20500,55.19824425074707,50,51.99116237721667,53.91410163419624,0.0033804604685998873
2022-10-25T14:30:00+05:30,0.86716,0.8682,0.86618,0.86742,NaN,0.8709542484599602,0.8664765621488716,0.8658040000000019,0.8706900511655683,0.8609179488344355,0.866168664115504,0.866978661736328,16462,56.15605267081732,50,52.540554232521544,55.03507715250678,0.003283284720842754
2022-10-25T18:30:00+05:30,0.86742,0.87242,0.86736,0.87014,NaN,0.86206,0.8672092497190973,0.8661200000000019,0.8712626646782695,0.8609773353217343,0.866665081101066,0.867952776675733,31812,64.9700224009313,50,53.80677267639469,60.002549776719036,0.0034101929550682682
2022-10-25T22:30:00+05:30,0.87014,0.87148,0.86952,0.87003,NaN,0.8622672,0.8677733997752778,0.8664335000000019,0.871724773097537,0.8611422269024667,0.8670856959634328,0.8682313369829353,12899,64.38118259523289,50,54.87724825451536,62.19186618597596,0.0033066077439919683
2022-10-26T02:30:00+05:30,0.87003,0.8719,0.86788,0.86994,NaN,0.862470256,0.8682067198202222,0.866615500000002,0.8721219161659344,0.8611090838340696,0.8674424839680037,0.8699066666666667,10215,63.84853809288433,50,55.82314252889438,63.02020213943015,0.0033575643337068295
2022-10-26T06:30:00+05:30,0.86994,0.87196,0.86926,0.87092,NaN,0.86266925088,0.8687493758561778,0.866918500000002,0.8726667841780685,0.8611702158219355,0.8678771734720032,0.87041487630845,17394,67.17525571834099,50,56.996301952097184,65.09772892888557,0.003310595452727765
2022-10-26T10:30:00+05:30,0.87092,0.8782,0.87061,0.87765,NaN,0.8628642658624001,0.8705295006849423,0.8676040000000018,0.8748442939162329,0.8603637060837708,0.8690987767880028,0.8728506647088721,25512,80.81476433076111,50,59.374420108596084,72.95624662982334,0.003616267206104352
2022-10-26T14:30:00+05:30,0.87765,0.8781,0.8761,0.87634,NaN,0.8634776952279041,0.8716916005479538,0.8682520000000018,0.8761537304429929,0.8603502695570107,0.8700039296895025,0.8740933608311607,23976,74.07452948897964,50,61.01233655862344,73.51538805940149,0.00350081954852547
2022-10-26T18:30:00+05:30,0.87634,0.8834,0.87618,0.87984,NaN,0.864066587418788,0.873321280438363,0.869037000000002,0.8781719375472734,0.8599020624527305,0.8712334384783147,0.8760228751331477,39315,79.27103322808898,50,63.00530194151974,76.39321064374523,0.003766475295059365
2022-10-26T22:30:00+05:30,0.87984,0.88126,0.87921,0.8808,NaN,0.8652265921736607,0.8748170243506904,0.8699920000000019,0.8798259363427245,0.8601580636572792,0.8724292586685254,0.8765757294006014,16727,80.47844319648766,50,64.95689081130175,78.43582692011645,0.003643869916840839
2022-10-27T02:30:00+05:30,0.8808,0.88163,0.8782,0.87965,NaN,0.866316996643241,0.8757836194805524,0.8705040000000018,0.8811925628591375,0.8598154371408662,0.8733318513349597,0.8798266666666666,9057,74.62088481518893,50,66.2384249872471,76.52835586765269,0.003628593494209354
2022-10-27T06:30:00+05:30,0.87965,0.88237,0.87903,0.88209,NaN,0.8673419768446465,0.8770448955844419,0.8710645000000019,0.882888523807169,0.8592404761928348,0.8744266199180898,0.8807076309317674,17509,78.37743193329082,50,67.70287020074586,77.45289390047176,0.0036079796731944007
2022-10-27T10:30:00+05:30,0.88209,0.88319,0.87824,0.8783,-1,0.8683054582339678,0.8772959164675534,0.871478500000002,0.8837003759195133,0.8592566240804907,0.8749107924283286,0.8803142401292153,25853,62.270977363149385,50,67.64607356460408,69.86193563181058,0.00370383826796623
2022-10-27T14:30:00+05:30,0.8783,0.87912,0.87488,0.87818,NaN,0.8692111307399297,0.8774727331740427,0.8719745000000019,0.884436460479523,0.8595125395204808,0.8753194433747875,0.8792770115112223,28864,61.818474051932725,50,67.5738072570557,65.84020484187165,0.0037421355345400725
2022-10-27T18:30:00+05:30,0.87818,0.87832,0.87511,0.87624,NaN,0.8700624628955339,0.8772261865392342,0.8725595000000019,0.8846638834619076,0.8604551165380963,0.8754345129529391,0.8782849460298108,46658,54.60210887253175,50,66.85730941069198,60.221156857201706,0.0037041258535014912
2022-10-27T22:30:00+05:30,0.87624,0.87739,0.8753,0.87558,NaN,0.8708627151218019,0.8768969492313874,0.8731765000000019,0.8845539958137794,0.8617990041862245,0.8754526988338217,0.8779993773967202,19135,52.26692079340127,50,65.94087072312477,56.24403882530149,0.0035888311496799588
2022-10-28T02:30:00+05:30,0.87558,0.87588,0.8739,0.87396,NaN,0.8716149522144938,0.8763095593851099,0.873668500000002,0.8842608505886178,0.8630761494113861,0.875266111479594,0.8745799999999999,8986,46.74635258339168,50,64.49350966962153,51.495195704346585,0.0034739146389885316
2022-10-28T06:30:00+05:30,0.87396,0.8765,0.87396,0.87568,NaN,0.8723220550816242,0.876183647508088,0.8741915000000018,0.8840726725515325,0.864310327448471,0.8753178475446447,0.8751090721338659,17548,52.71219741114723,50,63.56849603501336,52.10369655774691,0.0034072064504893497
2022-10-28T10:30:00+05:30,0.87568,0.87574,0.87219,0.87313,NaN,0.8834,0.8755729180064704,0.8744875000000019,0.8838557546396234,0.8651192453603803,0.8750443666015641,0.87446037172943,22247,44.413630087611246,50,61.85682491411146,48.25866332267908,0.0034174059897401064
2022-10-28T14:30:00+05:30,0.87313,0.87434,0.8718,0.87258,NaN,0.8831758,0.8749743344051764,0.8747815000000017,0.8835002803616329,0.8660627196383704,0.8747363207763686,0.8739729481335584,22299,42.77944161136777,50,60.017062463784605,45.51905246702343,0.003354734133330098
2022-10-28T18:30:00+05:30,0.87258,0.8748,0.87074,0.87281,NaN,0.882720768,0.8745414675241411,0.8750640000000016,0.8831174350431832,0.86701056495682,0.8744955306793225,0.8736216849424626,29782,43.753090134420404,50,58.321106310067044,44.636071300721916,0.003405110266663667
2022-10-28T22:30:00+05:30,0.87281,0.87308,0.87192,0.87258,NaN,0.8820019219199999,0.8741491740193129,0.8753220000000017,0.8826799524321753,0.8679640475678281,0.8742560893444072,0.8735334646004254,8838,42.931270744303674,50,56.59308514123447,43.78367102251279,0.003244745247616258
2022-10-31T02:30:00+05:30,0.87258,0.87335,0.87028,0.87312,1,0.8813262066048,0.8739433392154503,0.8754710000000017,0.8825172611358476,0.8684247388641557,0.8741140781763563,0.8722500000000001,10753,45.6287340399911,50,55.163391689786636,44.70620253125195,0.00323226344421509
2022-10-31T06:30:00+05:30,0.87312,0.87487,0.8725,0.87408,NaN,0.8804425100764159,0.8739706713723603,0.8756735000000017,0.8823031192194369,0.8690438807805664,0.8741098184043118,0.8731127108492471,13178,50.324728607656446,50,54.20617964332495,47.51546556945419,0.0031706731981997254
2022-10-31T10:30:00+05:30,0.87408,0.87488,0.87224,0.87298,NaN,0.8796295092703027,0.8737725370978883,0.8758255000000016,0.8820493106490374,0.8696016893509658,0.8739685911037728,0.8732105271947178,14992,45.28312699794301,50,52.854039718029036,46.399296283698604,0.003132767969756886
2022-10-31T14:30:00+05:30,0.87298,0.87445,0.87164,0.87231,NaN,0.8788815485286785,0.8734800296783106,0.8758950000000016,0.8819262071755841,0.8698637928244192,0.8737612672158012,0.8730892274693648,16324,42.37426009068744,50,51.320132911975215,44.38677818719302,0.00310971311477425
2022-10-31T18:30:00+05:30,0.87231,0.87322,0.87006,0.87192,NaN,0.8781934246463843,0.8731680237426485,0.8756085000000017,0.8818206856857622,0.8693963143142411,0.873531108813826,0.8726800157129376,23881,40.66370632729154,50,49.723683460773685,42.52524225724228,0.0031133050351475214
2022-10-31T22:30:00+05:30,0.87192,0.87266,0.87052,0.87158,NaN,0.8773800821817459,0.8728504189941187,0.8753705000000018,0.881812814723264,0.8689281852767397,0.8732872202120978,0.872523762086321,13194,39.11508336843469,50,48.10121871630402,40.82016281283849,0.003043783246922701
2022-11-01T02:30:00+05:30,0.87158,0.87306,0.87099,0.8715,NaN,0.8766480739635714,0.872580335195295,0.8749535000000017,0.8812629160581085,0.868644083941895,0.8730638176855856,0.8718500000000001,6860,38.72470081819737,50,46.623782748489496,39.77243181551793,0.0029742273007139297
2022-11-01T06:30:00+05:30,0.8715,0.87559,0.87098,0.87248,NaN,0.8759892665672142,0.872560268156236,0.8745375000000017,0.88032574973493,0.8687492502650734,0.8729908404748874,0.8726726592162763,16405,46.13358521966527,50,45.97291128760835,42.9530085175916,0.0030910682078057923
2022-11-01T10:30:00+05:30,0.87248,0.87366,0.86974,0.87147,NaN,0.87559,0.8723422145249888,0.8741285000000018,0.8795588858973376,0.868698114102666,0.8728007354155265,0.8722001080502134,19061,40.461334700114946,50,44.9498328444669,41.70717160885327,0.0031502776215339523
2022-11-01T14:30:00+05:30,0.87147,0.87506,0.87143,0.87438,NaN,0.86974,0.8727497716199911,0.8737430000000017,0.8777716727335587,0.8697143272664447,0.8729981434885857,0.8726361091354059,18693,57.42771773797663,50,45.64238709522788,49.567444673414954,0.0031845435057100925
